Date,Price,Quatity Sold
Dec 26 2017 01: +0,0.03,40052
Dec 27 2017 01: +0,0.03,42888
Dec 28 2017 01: +0,0.03,47932
Dec 29 2017 01: +0,0.03,38611
Dec 30 2017 01: +0,0.03,35914
Dec 31 2017 01: +0,0.03,36454
Jan 01 2018 01: +0,0.03,33968
Jan 02 2018 01: +0,0.03,48407
Jan 03 2018 01: +0,0.03,44236
Jan 04 2018 01: +0,0.03,40944
Jan 05 2018 01: +0,0.03,39779
Jan 06 2018 01: +0,0.03,34741
Jan 07 2018 01: +0,0.03,39709
Jan 08 2018 01: +0,0.03,37205
Jan 09 2018 01: +0,0.03,48070
Jan 10 2018 01: +0,0.03,43032
Jan 11 2018 01: +0,0.03,38745
Jan 12 2018 01: +0,0.03,34151
Jan 13 2018 01: +0,0.03,36504
Jan 14 2018 01: +0,0.03,35894
Jan 15 2018 01: +0,0.03,36386
Jan 16 2018 01: +0,0.03,31045
Jan 17 2018 01: +0,0.03,33276
Jan 18 2018 01: +0,0.03,35165
Jan 19 2018 01: +0,0.03,27604
Jan 20 2018 01: +0,0.03,36765
Jan 21 2018 01: +0,0.03,48634
Jan 22 2018 01: +0,0.03,34602
Jan 23 2018 01: +0,0.03,29140
Jan 24 2018 01: +0,0.03,40157
Jan 25 2018 01: +0,0.03,39274
Jan 26 2018 01: +0,0.03,36594
Jan 27 2018 01: +0,0.03,40365
Jan 28 2018 01: +0,0.03,42966
Jan 29 2018 01: +0,0.03,37369
Jan 30 2018 01: +0,0.03,33559
Jan 31 2018 01: +0,0.03,34586
Feb 01 2018 01: +0,0.03,35002
Feb 02 2018 01: +0,0.03,31367
Feb 03 2018 01: +0,0.03,47330
Feb 04 2018 01: +0,0.03,36769
Feb 05 2018 01: +0,0.03,34179
Feb 06 2018 01: +0,0.03,35878
Feb 07 2018 01: +0,0.03,32372
Feb 08 2018 01: +0,0.03,35488
Feb 09 2018 01: +0,0.03,35006
Feb 10 2018 01: +0,0.03,46826
Feb 11 2018 01: +0,0.03,34676
Feb 12 2018 01: +0,0.03,32398
Feb 13 2018 01: +0,0.03,36396
Feb 14 2018 01: +0,0.03,35759
Feb 15 2018 01: +0,0.03,34628
Feb 16 2018 01: +0,0.03,36012
Feb 17 2018 01: +0,0.03,41032
Feb 18 2018 01: +0,0.03,37613
Feb 19 2018 01: +0,0.03,32712
Feb 20 2018 01: +0,0.03,35744
Feb 21 2018 01: +0,0.03,32812
Feb 22 2018 01: +0,0.03,45583
Feb 23 2018 01: +0,0.03,43249
Feb 24 2018 01: +0,0.03,41732
Feb 25 2018 01: +0,0.03,40658
Feb 26 2018 01: +0,0.03,38013
Feb 27 2018 01: +0,0.03,49248
Feb 28 2018 01: +0,0.03,34798
Mar 01 2018 01: +0,0.03,36682
Mar 02 2018 01: +0,0.03,35259
Mar 03 2018 01: +0,0.03,37110
Mar 04 2018 01: +0,0.03,35830
Mar 05 2018 01: +0,0.03,28178
Mar 06 2018 01: +0,0.03,29529
Mar 07 2018 01: +0,0.03,27727
Mar 08 2018 01: +0,0.03,31628
Mar 09 2018 01: +0,0.03,30687
Mar 10 2018 01: +0,0.03,37974
Mar 11 2018 01: +0,0.03,41743
Mar 12 2018 01: +0,0.03,26751
Mar 13 2018 01: +0,0.03,30156
Mar 14 2018 01: +0,0.03,32044
Mar 15 2018 01: +0,0.03,30147
Mar 16 2018 01: +0,0.03,31489
Mar 17 2018 01: +0,0.03,28528
Mar 18 2018 01: +0,0.03,34585
Mar 19 2018 01: +0,0.03,29681
Mar 20 2018 01: +0,0.03,24488
Mar 21 2018 01: +0,0.03,22669
Mar 22 2018 01: +0,0.03,19515
Mar 23 2018 01: +0,0.03,28472
Mar 24 2018 01: +0,0.03,26475
Mar 25 2018 01: +0,0.03,32083
Mar 26 2018 01: +0,0.03,26560
Mar 27 2018 01: +0,0.03,23654
Mar 28 2018 01: +0,0.03,27807
Mar 29 2018 01: +0,0.03,43549
Mar 30 2018 01: +0,0.03,25457
Mar 31 2018 01: +0,0.03,11705
Apr 01 2018 01: +0,0.03,12407
Apr 02 2018 01: +0,0.03,10653
Apr 03 2018 01: +0,0.03,9180
Apr 04 2018 01: +0,0.03,8611
Apr 05 2018 01: +0,0.03,12973
Apr 06 2018 01: +0,0.03,9735
Apr 07 2018 01: +0,0.03,13108
Apr 08 2018 01: +0,0.03,13027
Apr 09 2018 01: +0,0.03,13663
Apr 10 2018 01: +0,0.03,11100
Apr 11 2018 01: +0,0.03,10150
Apr 12 2018 01: +0,0.03,11981
