Date,Price,Quatity Sold
Oct 13 2019 01: +0,0.03,86556
Oct 14 2019 01: +0,0.03,80058
Oct 15 2019 01: +0,0.03,72947
Oct 16 2019 01: +0,0.03,64998
Oct 17 2019 01: +0,0.03,61267
Oct 18 2019 01: +0,0.03,74926
Oct 19 2019 01: +0,0.03,103309
Oct 20 2019 01: +0,0.03,87508
Oct 21 2019 01: +0,0.03,62546
Oct 22 2019 01: +0,0.03,59356
Oct 23 2019 01: +0,0.03,46118
Oct 24 2019 01: +0,0.03,44770
Oct 25 2019 01: +0,0.03,53037
Oct 26 2019 01: +0,0.03,54558
Oct 27 2019 01: +0,0.03,50546
Oct 28 2019 01: +0,0.03,37442
Oct 29 2019 01: +0,0.03,42005
Oct 30 2019 01: +0,0.03,35490
Oct 31 2019 01: +0,0.03,36688
Nov 01 2019 01: +0,0.03,35876
Nov 02 2019 01: +0,0.03,33787
Nov 03 2019 01: +0,0.03,31539
Nov 04 2019 01: +0,0.03,31513
Nov 05 2019 01: +0,0.03,27831
Nov 06 2019 01: +0,0.03,25358
Nov 07 2019 01: +0,0.03,24264
Nov 08 2019 01: +0,0.03,25268
Nov 09 2019 01: +0,0.03,27705
Nov 10 2019 01: +0,0.03,30198
Nov 11 2019 01: +0,0.03,24122
Nov 12 2019 01: +0,0.03,33161
Nov 13 2019 01: +0,0.03,21563
Nov 14 2019 01: +0,0.03,23982
Nov 15 2019 01: +0,0.03,25261
Nov 16 2019 01: +0,0.03,28940
Nov 17 2019 01: +0,0.03,24566
Nov 18 2019 01: +0,0.03,19924
Nov 19 2019 01: +0,0.03,40626
Nov 20 2019 01: +0,0.03,26795
Nov 21 2019 01: +0,0.03,25854
Nov 22 2019 01: +0,0.03,23043
Nov 23 2019 01: +0,0.03,34660
Nov 24 2019 01: +0,0.03,36534
Nov 25 2019 01: +0,0.03,33167
Nov 26 2019 01: +0,0.03,27199
Nov 27 2019 01: +0,0.03,24027
Nov 28 2019 01: +0,0.03,25437
Nov 29 2019 01: +0,0.03,21189
Nov 30 2019 01: +0,0.03,21263
Dec 01 2019 01: +0,0.03,23502
Dec 02 2019 01: +0,0.03,21425
Dec 03 2019 01: +0,0.03,29608
Dec 04 2019 01: +0,0.03,17863
Dec 05 2019 01: +0,0.03,16774
Dec 06 2019 01: +0,0.03,18631
Dec 07 2019 01: +0,0.03,23312
Dec 08 2019 01: +0,0.03,19307
Dec 09 2019 01: +0,0.03,16419
Dec 10 2019 01: +0,0.03,16822
Dec 11 2019 01: +0,0.03,16464
Dec 12 2019 01: +0,0.03,16236
Dec 13 2019 01: +0,0.03,18932
Dec 14 2019 01: +0,0.03,23275
Dec 15 2019 01: +0,0.03,19982
Dec 16 2019 01: +0,0.03,16495
Dec 17 2019 01: +0,0.03,16540
Dec 18 2019 01: +0,0.03,26078
Dec 19 2019 01: +0,0.03,28668
Dec 20 2019 01: +0,0.03,22592
Dec 21 2019 01: +0,0.03,24778
Dec 22 2019 01: +0,0.03,21254
Dec 23 2019 01: +0,0.03,24406
Dec 24 2019 01: +0,0.03,27237
Dec 25 2019 01: +0,0.03,31836
Dec 26 2019 01: +0,0.03,24017
Dec 27 2019 01: +0,0.03,26354
Dec 28 2019 01: +0,0.03,30402
Dec 29 2019 01: +0,0.03,22193
Dec 30 2019 01: +0,0.03,21983
Dec 31 2019 01: +0,0.03,21770
Jan 01 2020 01: +0,0.03,23048
Jan 02 2020 01: +0,0.03,22551
Jan 03 2020 01: +0,0.03,20082
Jan 04 2020 01: +0,0.03,23998
Jan 05 2020 01: +0,0.03,24387
Jan 06 2020 01: +0,0.03,31575
Jan 07 2020 01: +0,0.03,150799
Jan 08 2020 01: +0,0.03,71733
Jan 09 2020 01: +0,0.03,37714
Jan 10 2020 01: +0,0.03,32320
Jan 11 2020 01: +0,0.03,26681
Jan 12 2020 01: +0,0.03,29022
Jan 13 2020 01: +0,0.03,22410
