Date,Price,Quatity Sold
Apr 23 2015 01: +0,0.05,6938
Apr 24 2015 01: +0,0.045,6343
Apr 25 2015 01: +0,0.048,7350
Apr 26 2015 01: +0,0.046,7376
Apr 27 2015 01: +0,0.049,6050
Apr 28 2015 01: +0,0.051,6190
Apr 29 2015 01: +0,0.056,6860
Apr 30 2015 01: +0,0.055,7397
May 01 2015 01: +0,0.061,7817
May 02 2015 01: +0,0.061,9241
May 03 2015 01: +0,0.057,7705
May 04 2015 01: +0,0.05,6608
May 05 2015 01: +0,0.055,6117
May 06 2015 01: +0,0.055,5432
May 07 2015 01: +0,0.055,4998
May 08 2015 01: +0,0.062,7020
May 09 2015 01: +0,0.062,7262
May 10 2015 01: +0,0.06,6623
May 11 2015 01: +0,0.057,5458
May 12 2015 01: +0,0.054,5331
May 13 2015 01: +0,0.055,4936
May 14 2015 01: +0,0.059,5589
May 15 2015 01: +0,0.063,5462
May 16 2015 01: +0,0.068,7693
May 17 2015 01: +0,0.066,7230
May 18 2015 01: +0,0.065,5658
May 19 2015 01: +0,0.066,5535
May 20 2015 01: +0,0.068,6160
May 21 2015 01: +0,0.069,5175
May 22 2015 01: +0,0.073,5742
May 23 2015 01: +0,0.075,8214
May 24 2015 01: +0,0.075,6506
May 25 2015 01: +0,0.078,5754
May 26 2015 01: +0,0.075,5112
May 27 2015 01: +0,0.052,7356
May 28 2015 01: +0,0.063,6559
May 29 2015 01: +0,0.066,6580
May 30 2015 01: +0,0.072,7472
May 31 2015 01: +0,0.071,6899
Jun 01 2015 01: +0,0.071,6044
Jun 02 2015 01: +0,0.072,6160
Jun 03 2015 01: +0,0.072,6268
Jun 04 2015 01: +0,0.071,6248
Jun 05 2015 01: +0,0.067,6672
Jun 06 2015 01: +0,0.068,7175
Jun 07 2015 01: +0,0.067,6712
Jun 08 2015 01: +0,0.065,6240
Jun 09 2015 01: +0,0.068,5161
Jun 10 2015 01: +0,0.069,6064
Jun 11 2015 01: +0,0.066,5816
Jun 12 2015 01: +0,0.061,5839
Jun 13 2015 01: +0,0.059,5728
Jun 14 2015 01: +0,0.056,6177
Jun 15 2015 01: +0,0.055,5882
Jun 16 2015 01: +0,0.059,5826
Jun 17 2015 01: +0,0.056,5615
Jun 18 2015 01: +0,0.061,5159
Jun 19 2015 01: +0,0.057,6560
Jun 20 2015 01: +0,0.062,6636
Jun 21 2015 01: +0,0.057,6124
Jun 22 2015 01: +0,0.057,5411
Jun 23 2015 01: +0,0.063,5566
Jun 24 2015 01: +0,0.064,5617
Jun 25 2015 01: +0,0.07,6787
Jun 26 2015 01: +0,0.073,7406
Jun 27 2015 01: +0,0.082,6961
Jun 28 2015 01: +0,0.077,7955
Jun 29 2015 01: +0,0.079,7331
Jun 30 2015 01: +0,0.084,6795
Jul 01 2015 01: +0,0.081,5330
Jul 02 2015 01: +0,0.081,5424
Jul 03 2015 01: +0,0.083,5280
Jul 04 2015 01: +0,0.085,5153
Jul 05 2015 01: +0,0.083,4900
Jul 06 2015 01: +0,0.085,5257
Jul 07 2015 01: +0,0.081,5707
Jul 08 2015 01: +0,0.08,5119
Jul 09 2015 01: +0,0.081,5659
Jul 10 2015 01: +0,0.085,5920
Jul 11 2015 01: +0,0.088,5615
Jul 12 2015 01: +0,0.09,6422
Jul 13 2015 01: +0,0.1,6913
Jul 14 2015 01: +0,0.108,6560
Jul 15 2015 01: +0,0.115,5817
Jul 16 2015 01: +0,0.125,5967
Jul 17 2015 01: +0,0.129,5494
Jul 18 2015 01: +0,0.13,5054
Jul 19 2015 01: +0,0.129,5538
Jul 20 2015 01: +0,0.134,5066
Jul 21 2015 01: +0,0.13,5098
Jul 22 2015 01: +0,0.125,5217
Jul 23 2015 01: +0,0.121,4621
Jul 24 2015 01: +0,0.117,4639
Jul 25 2015 01: +0,0.116,4812
Jul 26 2015 01: +0,0.112,3994
Jul 27 2015 01: +0,0.112,5058
Jul 28 2015 01: +0,0.11,4677
