Date,Price,Quatity Sold
Aug 04 2015 01: +0,0.206,4642
Aug 05 2015 01: +0,0.215,4714
Aug 06 2015 01: +0,0.228,4550
Aug 07 2015 01: +0,0.24,4241
Aug 08 2015 01: +0,0.256,4290
Aug 09 2015 01: +0,0.257,4073
Aug 10 2015 01: +0,0.254,4467
Aug 11 2015 01: +0,0.254,4076
Aug 12 2015 01: +0,0.233,5139
Aug 13 2015 01: +0,0.219,4993
Aug 14 2015 01: +0,0.22,4836
Aug 15 2015 01: +0,0.204,4726
Aug 16 2015 01: +0,0.188,3883
Aug 17 2015 01: +0,0.179,3596
Aug 18 2015 01: +0,0.179,3429
Aug 19 2015 01: +0,0.178,3445
Aug 20 2015 01: +0,0.163,4359
Aug 21 2015 01: +0,0.16,3646
Aug 22 2015 01: +0,0.172,3952
Aug 23 2015 01: +0,0.148,6286
Aug 24 2015 01: +0,0.145,4813
Aug 25 2015 01: +0,0.178,3449
Aug 26 2015 01: +0,0.192,3584
Aug 27 2015 01: +0,0.198,3572
Aug 28 2015 01: +0,0.206,3516
Aug 29 2015 01: +0,0.213,3611
Aug 30 2015 01: +0,0.204,4448
Aug 31 2015 01: +0,0.204,4004
Sep 01 2015 01: +0,0.222,3873
Sep 02 2015 01: +0,0.22,3507
Sep 03 2015 01: +0,0.217,4182
Sep 04 2015 01: +0,0.231,3686
Sep 05 2015 01: +0,0.228,4452
Sep 06 2015 01: +0,0.215,3755
Sep 07 2015 01: +0,0.215,3401
Sep 08 2015 01: +0,0.22,3311
Sep 09 2015 01: +0,0.221,2690
Sep 10 2015 01: +0,0.225,3168
Sep 11 2015 01: +0,0.229,4301
Sep 12 2015 01: +0,0.233,4297
Sep 13 2015 01: +0,0.238,3792
Sep 14 2015 01: +0,0.236,3123
Sep 15 2015 01: +0,0.241,3977
Sep 16 2015 01: +0,0.247,4135
Sep 17 2015 01: +0,0.251,3508
Sep 18 2015 01: +0,0.26,4421
Sep 19 2015 01: +0,0.27,4900
