Date,Price,Quatity Sold
May 13 2015 01: +0,0.058,93416
May 14 2015 01: +0,0.055,95532
May 15 2015 01: +0,0.059,102046
May 16 2015 01: +0,0.058,112879
May 17 2015 01: +0,0.053,108025
May 18 2015 01: +0,0.054,90489
May 19 2015 01: +0,0.058,99496
May 20 2015 01: +0,0.057,93308
May 21 2015 01: +0,0.058,89775
May 22 2015 01: +0,0.061,96289
May 23 2015 01: +0,0.055,108996
May 24 2015 01: +0,0.052,106681
May 25 2015 01: +0,0.056,99109
May 26 2015 01: +0,0.055,99383
May 27 2015 01: +0,0.044,133321
May 28 2015 01: +0,0.046,114816
May 29 2015 01: +0,0.049,109335
May 30 2015 01: +0,0.053,115400
May 31 2015 01: +0,0.051,108044
Jun 01 2015 01: +0,0.053,105111
Jun 02 2015 01: +0,0.055,101900
Jun 03 2015 01: +0,0.052,101338
Jun 04 2015 01: +0,0.047,100963
Jun 05 2015 01: +0,0.042,99262
Jun 06 2015 01: +0,0.043,100864
Jun 07 2015 01: +0,0.043,105983
Jun 08 2015 01: +0,0.04,103132
Jun 09 2015 01: +0,0.042,95469
Jun 10 2015 01: +0,0.04,109881
Jun 11 2015 01: +0,0.042,93817
Jun 12 2015 01: +0,0.038,113379
Jun 13 2015 01: +0,0.04,107729
Jun 14 2015 01: +0,0.034,113113
Jun 15 2015 01: +0,0.035,103435
Jun 16 2015 01: +0,0.037,86664
Jun 17 2015 01: +0,0.034,89703
Jun 18 2015 01: +0,0.033,86026
Jun 19 2015 01: +0,0.033,93596
Jun 20 2015 01: +0,0.032,92172
Jun 21 2015 01: +0,0.03,90988
Jun 22 2015 01: +0,0.032,85660
Jun 23 2015 01: +0,0.03,92512
Jun 24 2015 01: +0,0.03,100369
Jun 25 2015 01: +0,0.03,90846
Jun 26 2015 01: +0,0.03,112419
Jun 27 2015 01: +0,0.03,111481
Jun 28 2015 01: +0,0.03,107296
Jun 29 2015 01: +0,0.03,109221
Jun 30 2015 01: +0,0.03,107803
Jul 01 2015 01: +0,0.03,107015
Jul 02 2015 01: +0,0.03,113604
Jul 03 2015 01: +0,0.032,107667
Jul 04 2015 01: +0,0.033,97507
Jul 05 2015 01: +0,0.032,99776
Jul 06 2015 01: +0,0.034,97484
Jul 07 2015 01: +0,0.031,93135
Jul 08 2015 01: +0,0.032,83529
Jul 09 2015 01: +0,0.034,95578
Jul 10 2015 01: +0,0.032,90627
Jul 11 2015 01: +0,0.03,93820
Jul 12 2015 01: +0,0.032,96906
Jul 13 2015 01: +0,0.03,104025
Jul 14 2015 01: +0,0.031,91347
Jul 15 2015 01: +0,0.03,95622
Jul 16 2015 01: +0,0.03,89504
Jul 17 2015 01: +0,0.03,107502
Jul 18 2015 01: +0,0.03,92966
Jul 19 2015 01: +0,0.03,96515
Jul 20 2015 01: +0,0.03,91516
Jul 21 2015 01: +0,0.03,96435
Jul 22 2015 01: +0,0.03,96552
Jul 23 2015 01: +0,0.03,84010
Jul 24 2015 01: +0,0.03,90148
Jul 25 2015 01: +0,0.032,80820
Jul 26 2015 01: +0,0.03,76507
Jul 27 2015 01: +0,0.03,93493
Jul 28 2015 01: +0,0.03,91324
Jul 29 2015 01: +0,0.03,80826
Jul 30 2015 01: +0,0.03,85858
Jul 31 2015 01: +0,0.03,88579
Aug 01 2015 01: +0,0.03,81444
Aug 02 2015 01: +0,0.03,79013
Aug 03 2015 01: +0,0.03,78644
Aug 04 2015 01: +0,0.03,79609
Aug 05 2015 01: +0,0.03,79540
Aug 06 2015 01: +0,0.03,77993
Aug 07 2015 01: +0,0.03,78159
Aug 08 2015 01: +0,0.03,75908
Aug 09 2015 01: +0,0.03,82590
Aug 10 2015 01: +0,0.03,74685
Aug 11 2015 01: +0,0.03,76580
Aug 12 2015 01: +0,0.03,75459
Aug 13 2015 01: +0,0.03,78014
Aug 14 2015 01: +0,0.03,79454
Aug 15 2015 01: +0,0.03,75040
Aug 16 2015 01: +0,0.03,78329
Aug 17 2015 01: +0,0.03,65432
Aug 18 2015 01: +0,0.03,63544
Aug 19 2015 01: +0,0.03,71288
Aug 20 2015 01: +0,0.03,71864
Aug 21 2015 01: +0,0.03,78578
Aug 22 2015 01: +0,0.03,66228
Aug 23 2015 01: +0,0.03,72343
